name,score,time,comment
基尔,3,2019-07-19 22:38:36,感觉期待太高不过也不能说不好水准的确也是在大圣白蛇级别的故事讲的通顺了主要个人很不喜欢主角京妞铁T哪吒和四川油腻相声演员太乙真人里面笑点大多数都是周星驰式的笑点如花梗磕巴梗屎尿屁梗哪吒到结尾还是觉得很讨人厌
突然粉碎,3,2019-07-19 19:23:58,没什么原创性谈不上多惊喜不闹海的吃藕哪吒看着有点闹心自我陶醉的段子怕是要和隔壁银河补习班牵手对后续封神故事兴味索然烟熏妆小哪吒像是从僵尸新娘怪兽电力公司里走出来的殷夫人怕是套用了白蛇缘起小白的建模申公豹不就是结巴版乌木喉灵珠附体的敖丙和变身后的哪吒还算养眼但是没看到帅气的小哥哥牵手搞基我很不开心
如小果,5,2019-07-26 17:49:18,看完觉得很骄傲哈哈
羽子令,4,2019-08-05 17:51:52,一定要让恶的学善善的学恶这才是冰与火之歌我相信画者一定脑中有原型否则不会出现一看到哪吒的牙我的眼前就会浮起王宝强的笑还有敖丙的巨型棒棒糖很招人喜欢
德川咪咪,5,2019-07-27 14:53:53,也太好看了吧
JOJOORCZ,3,2019-07-18 21:35:51,感觉看了部动画版的中期周星驰电影很多笑点有即视感制作和节奏不错但是我确实不吃这样表达的父子情和友情大圣最后那种激昂感更好些
马,4,2019-07-12 22:13:02,35整体挺喜欢的是抛开情怀之类近年最喜欢的一部国产动画因为剧情很完整改编也很合理是真的花功夫了但是说一下不喜欢的2点吧1其实正片没有预告骗那么成人向但是里面那些笑点啥的都旧是1998年那会的网络语境的笑点2不太喜欢拿口吃和汉子女声作梗
SleepingBruce,4,2019-07-20 21:14:12,83个人觉得整体水准已经能够算入皮克斯中流这次是用反英雄的内核重新解构传统神话故事虽然打破成见做自己之类的主题内容在类型文本中已不鲜见但哪吒有着流畅的节奏把控清晰的情绪刻画以及鲜明的角色定位所以它的剧作依旧不失为一个成熟的类型动画范本而制作者对于各式类型元素的娴熟运用更是令人惊艳国产动画早已克服了技术上的难关而如今终于在艺术上重回巅峰初入江山社稷图海边夕阳踢毽还有最后的混元入星相好几处场景设计都能称得上是奇观动作分镜的出彩也毋须多言不管怎么样作为一部国产动画这部作品都值得人们的赞誉而不只是所谓的鼓励
helenharris,4,2019-08-20 17:24:33,完成度高的背离原作精神的AU同人
橘猫爱吃鱼,4,2019-07-23 09:39:16,画质和特效都不错国漫还是值得期待的
竹棘,5,2019-07-19 15:27:09,看了点映爆笑爆虐又爆燃后半程狂哭不止好看的动画电影真的是文化宝藏联想到京阿尼的火灾损失了那么多原画和人才损失了未来本应现世的优秀作品心态又崩了哭得更凶
凡若尘,2,2019-07-29 03:17:53,15星貌似我是打分最低的真的不喜欢比我打了一星的那几部电影稍微好点吧国产片塑造人物性格有个像道德绑架一样的套路喜欢通过个别事例以偏概全的塑造人物性格这部尤其如此朋友间反目成仇的剧情龙族为何是反派都缺乏铺垫但是硬要把敖丙塑造成一个夹在正反派之间左右为难的人不觉得很可笑吗不觉得到后来因为朋友情师兄弟情正反派之间的界限更模糊了吗再来说说备受好评的个人意识护子心切的父母对徒弟爱恨交加的师傅统统都是正面的反而饱受折磨的乡亲没有交待来由却成了反派的龙族却是反面形象当我们受不了电影院胡闹的小孩为什么反过来为凭借个人意识去扰乱村庄的哪吒叫好要知道哪吒起初被拘束是因为她的扰乱的乡亲的生活越到结尾高潮我反而越平静影片的三观和人设彻底证实了我的判断
八月槎,5,2019-07-25 16:28:48,当年看大圣归来的感觉又复苏了现在中国动漫终于不用羡慕梦工厂皮克斯了
Lee,1,2019-08-02 06:09:30,7分已经是对国漫的褒奖了瞎吹瞎捧个啥玩意浪费百来块钱视效有进步笑点低趣适合女生及12岁以下儿童观看
VeryGZ,2,2019-07-29 10:38:48,714卢米埃还是很低幼抖机灵台词更无法接受现在看来依旧能给大鱼4星的理由可能只因它不喜剧
S,2,2019-07-30 00:40:16,民众只是背景板我习惯了人物和关系简直是敷衍优质的港产喜剧是不屑滥用这样低俗的梗的不要侮辱当代了操也不要侮辱绝代双骄
不脱袜子同学,4,2019-07-14 17:46:26,听到某神仙的川普突然想到了一个梗就是真正的四川人是分不清娜扎和哪吒的哈哈哈亲情线很动人但是金吒和木吒去哪儿啦有颠覆有创新挺精致的
巴伐利酒神,4,2019-08-01 14:48:13,哪吒恶童的出身和Hellboy的套路太像了吧封神榜那么多妖魔鬼怪你要拍一个三界版复联么看预告片下作是姜子牙倒是更期待杨戬呢前提是这个系列继续下去
Juillet,3,2019-07-29 15:58:43,改编不是不可以但我认为删去哪吒断臂剖腹剜肠剔骨还于父母的情节就等于删去了哪吒这个神话人物最深层次的立意骨肉可以还给你人格精神永远独立电影想颂扬的是一种普世价值观近年来流行的我命由我精神很可贵然而如若能从另一个维度去讨论亲子关系我认为更能彰显哪吒这一人物的独特性
sTillLife,4,2019-07-13 18:27:29,在大圣归来和大鱼海棠时没看到的国漫希望终于在这一部看到了该有的视觉效果想象力主题和力度都有了脱离了哪吒闹海的悲情与重生魔童哪吒对抗偏见与命运的改编少了几分艺术性但也有商业化的动人之处好莱坞式的搞怪和浓重的家庭主题必将此片推向暑期档爆款结尾三个彩蛋是时候祭出封神榜这个大IP了
ChrisKirk,4,2019-07-14 21:49:00,电影始终基于角色对立而构建典型如哪吒魔丸与敖丙灵珠申公豹与太乙真人人物都暗含了某种双生性类似阴阳整体而言能够从人物身上追踪到善与恶的一体两面的衍生状态以此为突破口化解传统强硬的二元对立观念但就局部看来个体虽试图抛开此种限制与束缚而在父权色彩浓重的大环境下当李靖与龙王两种截然不同的管理模式针锋相对也就不可避免地对角色造成一种隐蔽的伤害李夫人的改编有一定缓和效果乐观地说从更为宏观的视角上看这种伤害中似乎能窥见一丝封建制度的发展模式哪吒帅爆了
狂狷的ET抖S,4,2019-07-20 19:04:41,哪吒x熬丙我磕到昏迷自古红蓝是cp
六隐,5,2019-07-26 23:29:56,我不想吹毛求疵鸡蛋里挑骨头就是喜欢多加一星支持中国动画人
麻绳,4,2019-08-07 21:15:07,这个导演对喜剧的理解和节奏把握都蛮好也很懂观众想要什么可贵的是这种懂很原生同样的机关算尽反而不显得那么刻意缺点是笑料有点堆砌到后来就麻木了不过我这把年纪已经接受不到那种虚妄的少年热血激情了泪点对我也是不存在的
孟小扬,5,2019-07-27 00:00:21,哪吒既然是三公子那金吒和木吒呢
阁楼上的猫,5,2019-07-27 05:57:26,我算是看明白了国外的动画就算没东西也得给你过度解读出来2000字90的评分不喜欢也得5星对于国内就是先把有色眼镜带上钉到耻辱柱上一顿挑毛病仿佛说你要一口吃不成胖子就不要选择进步
闻言,5,2019-07-19 21:15:50,瑕不掩瑜老少通吃暗搓搓的核心思想还是很毒的
大密度蓝,2,2019-07-31 22:08:30,对近年来爆款影视的整合主角和群像人设上照搬我不是药神和流浪地球配乐还要仿一点权力的游戏甚至能够想象创作团队在玩拼贴洗稿的时候就已经坚信这部片子一定能爆上加爆的狂喜的样子可是特效再进步暴发户的内核还是那么浅显可以预见的是这部电影越成功越会促使更多人去复制这条捷径观众什么时候能像抛弃咪蒙一样抛弃这种图像爆款呢我不知道但我知道未来很长一段时间我们都要继续忍受这样的良心
影随茵动,4,2019-08-03 18:44:30,豁牙大裆裤出口爱押韵又垮又不忿外表叛逆实则柔软怎么看怎么就是大张伟可惜现实哪里有什么我命由我不由天从孙悟空到哪吒总要有一些精神图腾来对抗残酷的现实每个人都有自己的位置对于冷眼旁观者来说良善的虚伪总得好过赤裸裸的真实其实故事的内核不如前年的大护法但一定比大护法受欢迎
Goodlife07,4,2019-07-14 17:32:38,视效很棒完全没预告那样严肃整体延续创作者一贯的无厘头的搞笑风仙人别嘴的四川普通话女声尖叫的村民笑死人如果说只是笑过后存没存有一点精髓当然有没有人能定义自己是谁只有自己知道
已注销,5,2019-08-03 22:15:05,山河社稷图当空间斩用不愧是太乙救苦天尊那个乾坤圈是金箍客串的吧拿武力颜值换智商的debuff道具藕饼真香
已注销,4,2019-07-20 21:21:43,不知真相地愚民环境和千古一寸的原生传统家庭哪一个更逼死人哪吒插浑打科的小儿形象颠覆经典动画敖丙翩翩公子世无双稳压本场颜当人心偏颇最为可怕没有绝对的邪与正魔与灵贪婪的欲望才是绝对的
孟三哥,4,2019-07-19 21:19:38,丑哪吒越看越cute太乙真人形象又颠覆又饱满连申公豹都很有角色特点打戏画面流畅度真的很不错如果结尾处理好点就完美了
刘学浩,3,2019-07-26 21:07:33,期待太高落差巨大开头石子划破夫人脸很快就没了哪吒出来的时候地上明明有个坑很快又没了一般人抱不动那个莲花这俩球随便就能手握么cp大战的时候怎么不早再次解开圈呢把圈变手镯是不是太方便了一点那早干嘛去了雷劈的时候上面都打那么热闹了为什么太乙真人一直在看戏老头不是白内障吗最后放电闪好了吗整个陈塘关都炸成那样了没人死吗
Dionysus,1,2019-08-10 15:45:43,道德化的超级英雄1分
加路,3,2019-07-27 12:30:12,整部电影最不行的就是剧作了命运两个字仅仅是魔丸所赋予的话就还是太浅薄了制作不错
Irgendwie,5,2019-07-30 08:56:42,Thisisjusttoogay
席缪,4,2019-07-20 19:42:47,没想到有生之年还能吃到敖丙和哪吒的CP你们对得起天国的莲花菇凉么哪吒魔化了有点像红孩儿所以李靖484也被绿了特效比大鱼海棠还要炸裂目估成本在3亿左右感觉回本应该没问题剧本虽然还有很多缺陷有些3d的部分还有些僵硬但已经整体无限接近梦工厂了另外最近的国漫总给人一种老式的美国西部片感觉各种约翰福特的变种
风满蜃气楼,5,2019-07-21 20:21:24,45很不错矛盾冲突激烈情节设置巧妙笑点也足太乙真人是四川人吗最可悲的是你拼尽一切改变命运却仍然不可能改变人心的成见你痛恨的人你却担负拯救他们的使命那些朝你下跪对你忏悔的人很容易又会对你群起攻之他人的看法是个屁但确实会压垮人心画卷里的欢乐谷很牛逼哦视效赞期待下一部
未注销,3,2019-07-13 19:24:29,哪吒之绝代双骄视觉效果动作场面不成问题努力制造的笑料刻意且老套哪吒是改魔敖丙是魔改剧情缺乏新意数不清几次被料到了走向仨彩蛋后两个是哪吒2姜子牙期待封神宇宙
清晏,5,2019-07-23 23:13:03,79年哪吒闹海里那句爹爹你的骨肉我还给你说的是战天斗地的英雄冲破命运束缚时的义无反顾19年哪吒里那句爹娘我不连累你也说的是英雄但他底气里不再是毅然决然反而弥漫着找不到自我又不甘就范的焦虑不安它们都抓准了各自的时代脉搏因而也很难谈出个高低贵贱来导演很爱惜自己的角色呀很多导演处理反派或者说坏角色尤其功能性很强的坏角色的时候很容易去满足套路或者说观众的期许比如敖丙那个角色很容易在哐哐哐一顿特效里完全沦为货真价实的大反派但他不但没有还提升了这个角色的弧光
飞鸟凉,4,2019-07-18 22:27:02,可能会是暑期档后劲很足的一部电影制作和剧作上的完成度都很高而且把这个古早的故事无论在表现形式上还是内核上都改得比较现代喜欢江山社稷图和投影猪喜剧元素运用的足够通俗讨喜太乙真人的四川话真可爱亲切哪吒和敖丙的cp不就是冰与火之歌吗亲情友情热血个人成长我命由我不由天的情感点都是颇能引起共情的卖点主角的人设也比较微妙看起来是反叛魔童其实也是在渴望被主流接纳打的是偏见与孤独这些情感点如果结尾的哪吒宣言能收一些就好了就不吼什么国漫崛起的大喇叭了总之个人觉得比大圣归来好看娱乐性强门槛不高市场接受度会不错
苏起没小雨,3,2019-07-18 21:27:40,周星驰梗的再次演绎导演是看了多少次的功夫和少林足球才能把梗用的这么明显说好算不上但也算不上差动作场面也有进步想象力也够丰富了但编剧水平还是中国动画的短板综合的看还是带着一个拍小品的思维来拍动画片这个毛病在哪里都能找到另外说美感的事情从故事本身来讲还是觉得原版哪吒脑海更有美感
Roooooolls,3,2019-07-27 19:37:12,请把那些一点也不好笑的桥段删光OK
已注销,5,2019-07-28 19:54:31,哭两次笑10次哪吒妈妈一手鸡腿一手大饼就值得好评了感动我的两个地方哪吒从一开始的他们说我是妖怪我便要做个妖怪给他们看这种失望的消极堕落到我是什么我自己说了算自此变强大万龙甲是沉重的家族寄托哪吒是自己唯一的朋友敖丙拿来o哪吒挡天雷万龙甲的毁掉代表内心家族束缚终于摆脱
Palefire,3,2019-07-17 21:44:25,7分除了首次在国产动画电影里看到了一个相对完整的剧本以外无惊喜虽然在整个国产环境下拿出一个流畅的故事已经比较难得但是从工业制作层面来说和一些好动画相比差距仍然存在so不差我这一个鼓励分
张劳动,4,2019-07-27 17:36:33,哪吒之魔童转世已验推荐除了技术上的成熟最重要的一点是价值观的提升原先哪吒在人们印象中的嫉恶如仇略显单薄现在的人物设置和反转立的住而且更加耐人寻味这比技术上的提升更让观众看好中国的动画片的发展用朋友的话就是高级
月球漫舞者,4,2019-07-21 19:39:44,四星鼓励分红蓝又出一cp技术层面已经没有什么大问题了整体牺牲哪吒故事深度换观感整体还算成功但是还是太多细节需要打磨
宗原,4,2019-07-18 21:40:26,人心的成见是一座大山虽然我不喜欢周星驰的西游降魔但我尊重他重构的孙悟空都2019了难道还得把神话人物形象一言堂化隔壁银河学前班进来看看同样是讲父子情人所谓的动画片就是比你高出几十个段位
勾陈,3,2019-07-29 19:54:11,废燃打破成见的口号谁都会喊但哪吒究竟打破了什么成见呢他一直想要取得所有人的认同但他没有意识到少数群体只有足够优秀才配得到多数群体的认同这本身就是对少数群体最大的成见更何况一部号称打破成见的电影多次把对同性恋的成见当作笑料太讽刺了
yuan,2,2019-07-27 00:33:38,想给这个哪吒打一针安定
逋,2,2019-08-09 17:26:50,全片看完对顶着黑眼圈的哪吒小朋友也没有真香眼花缭乱混时长的武打太多段子也无聊两星给人设ps什么时候不再纠结国产动画什么时候崛起了可能国产动画才真的崛起了吧
火枪手吱吱,3,2019-07-20 21:37:47,6封建时代的神话故事中哪吒无疑是最具反叛精神的一位他和托塔李靖之间统治反抗的复杂关系决绝的弑父倾向使其成为君为臣纲父为子纲的体制外异端从青少年哪吒到少女哪吒每一次银幕形象的演变都不改反父君权的核心特质国漫版大刀阔斧地改编了父子关系大打骨肉相连温情牌更符合大众审美期待导演说改掉原著割肉还父是为了减少血腥成分其实丧失了个人意志和东方伦理相悖的悲怆感改编好坏见仁见智也许如今更需要的是一个被阉割的英雄
狐不悔,5,2019-07-27 21:08:45,好看好想带儿子看啊
Sechnuphis,2,2019-07-29 21:28:52,制作精良立意愚昧风格杂糅趣味俗滥剧情僵硬台词空洞配音尴尬现在真不是没技术是没脑子和心倒是正适合如今的观众又说明代许仲琳还知道个骨肉交还无相干碍现在全成了三纲五常真是儒学千古未有的盛世哈
大书桌,4,2019-07-27 18:21:46,台词未免过分接地气了
团小纸,4,2019-07-26 09:04:35,动画做成不易这样的质量足以留名影史了虽然我更爱那个削骨削肉的叛逆子现在过于日漫ending也算时代流行好的动画人还是希望能得到更多支持想想京阿尼且看且珍惜
我爱罗宾,4,2019-07-18 22:21:13,改编的故事太喜欢了中国古典文学这些超级英雄早就应该这么拍了要啥有啥影厅里大人孩子都特别开心这才是真正的好电影
XS0530,2,2019-07-13 20:59:44,看完仔细想了想可能确实有点对动画电影挑剔过度视觉效果画面人物形象设计等方面该片已经达到了国漫顶尖水准不过就个人角度而言对这种类型的动画实在是没什么感觉剧情散漫杂乱配音演员的声音让人感觉出戏谈不上烂只能说很难有代入感吧
咯咯精,3,2019-07-30 16:31:08,虽然画面技术挺好春晚小品式的包袱写抖法这究竟是哪吒还是孙悟空我命由我不由天哈哈哈我要这天再遮不住我眼要这地再埋不了我心要这众生都明白我意要那诸佛都烟消云散cp挺成立禁忌种族美颜大乱斗生生世世杰克苏
jagpumpkin,2,2019-07-30 11:54:23,作为故事新编是流畅的作为同人是OOC的既已至此为什么还要披着哪吒的皮呢干脆全都原创来个Gorillaz恶童成长反正内核都欧美化了也可以来个灵丸魔丸版小鱼儿与花无缺不啊既没有哪吒悲壮割舍灵童反骨的一面又没有小鱼儿与花无缺的双生成长借助台词祭出个价值观难道不是电影最低下的表现力吗敖丙就是个秀气好看单薄的龙偶还不如其他龙族低俗的部分就不谈了别借着迎合市场说很多细节和设定可以看出创作人员的一贯趣味大家如果真笑得开心那就是一场愉快的交易虽然动作场面不错但混天绫缺乏飘逸感风火轮非常Scooter作为欧式审美是合格的但从艺术成就真不如2D老版好的我也不想比可你为什么叫哪吒
undefined,4,2019-08-03 16:36:16,哪吒从画轴里跳出来百姓惶恐不安反派打算以百姓为代价换取成功古人云泽国江山入战图生民何计乐樵苏谁道沧江总无事近来长共血争流此之谓欤啥
levitating,4,2019-07-20 16:59:20,剧作很工整不比迪士尼差多少不要当成哪吒是一个相当出色的工业产品
炎夏,4,2019-07-28 21:51:04,笑点低廉技术扎实逻辑走心有支点人物设定有维度不极端剧情脉络行止有度审美偏近商业我给7神仙的自我修养那里明显有周星驰的痕迹踢毽子打墙却无法与如来神掌解毒相提并论而这还只是导演审美力走偏的百分之一例哪吒的塑造倾投中二杀马特方向敖丙的塑造则过于薄弱且偶像化配合全片廉价而网络化的笑点若不意在圈钱就只能理解为导演太想成功的执念若追求如此最快捷就是堆资源造星可偏偏它还想成为什么崛起希望假若干年底裤不保莫怪年轻人
tricia,1,2019-08-08 10:10:52,抖的包袱实在是太恶俗了两个小时的电影远不及79动画里割肉剔骨的一秒特效能越做越逼真角色里的人性却越来越虚浮
刘十九,5,2019-08-04 00:47:58,太好看惹无论技术还是故事都这么优秀国漫牛啤哪有什么灵珠和魔丸就活出个人样吧看完后问男朋友哪吒要靠莲花重生敖丙怎么办男朋友他可以用海草重生这个创意送给导演了
我爱阳光月心,5,2019-07-29 16:09:03,非常好同时也非常好看打破了我心目中哪咤固有的熊孩儿形象成了一个叛逆不失温情的血肉丰满的少年人物造型很棒特效和配音感觉也很好天劫那一段的对白与双亲的感情戏泪如雨下从头到尾被剧情紧紧抓住没有出过戏社稷图如果用上千里江山图就更好了白白赔上了一条命傻不傻我的命就是用来给这些作陪的啊
琥珀糖,4,2019-07-26 15:10:51,不傻谁和你做朋友好喜欢敖丙龙族也太可怜了哪吒的配音真是败笔哪怕找个小孩来配呀
WilliamOsborne,4,2019-07-26 21:15:27,这部的技术可以让近年来号称国漫崛起的片子们老脸一红了前期抖了太多低俗包袱导致后期来不及给剧情冲突人物转变更多的空间补充好在高潮实属惊艳响亮的口号也把片子想灌输给观众的东西传达到位自古红蓝出CP坐等后续两位同框作战封神宇宙值得期待与鼓励
有鱼,5,2019-07-19 11:54:55,20亿打底
汝大狐耶梦加得,5,2019-08-08 19:17:52,我觉得挺好的现阶段来讲没毛病了节奏好不拖沓比饺子当年的片子是好多了233333情节元素加得可以说是克制了声音和音响设计明显高出这几年国产动画电影一截人设之类都能在剧情里自圆其说只要不要太原旨于古典哪吒故事就能享受这个片子
发条饺子,4,2019-08-09 09:19:48,当年参加父母皆祸害小组的孩子们艳羡着我命由我不由天的劲道尬笑着接受了胖子结巴和娘娘腔在磕磕绊绊中完成了与原生家庭的和解如今的孩子们一边对他人的偏见如芒在背一边嘲笑剧中人失了削骨削肉的志气记忆中的ip也伴随着那代人学着打破魔灵善恶的边界打破成见慢慢理解不能理解的世故
一l~M了河,4,2019-07-17 21:35:19,所有的偏都伴S著歧所有的歧都成榱税粤璧慕蹇谂f瓶b新酒借著哪吒f霸凌只可惜F里]有那N多哪吒能打那些霸凌者更多的哪吒只能一身痕甚至遭受著PTSD的折磨只能祝福他成槭颤N拥娜苏娴哪苡伤自己Q定
crusader,1,2019-08-01 22:48:22,粗俗过了
李大米,5,2019-07-26 17:43:09,吹爆巨好看从头到尾完成度很高的作品充满灵气值得去看赶紧把封神榜宇宙建起来真的比西游记好玩多了
别的熊,4,2019-07-31 22:29:04,哭了几次其实我是带着偏见来看的那一类观众因为听说自刎剔骨都没有了我相信有很多人并不会明白哪吒对某一类小孩的象征意义原来世上还有这样一条路了解我家庭的弟弟悲哀地对我说但这并不是什么好榜样啊连他也不懂哪吒对我的精神鼓舞可开头李靖和夫人护崽那幕一出来我就哭了不知道有多少和我一样一而再再而三被最亲近的人视作异类怪物不知道他们又是不是都憧憬过这样的父母我能接受所谓父慈子孝因为我一直觉得世上有一个被爱的小孩也是好的我也明白为什么要动我们的哪吒呢为什么不干脆原创因为小时候的意象也给我过力量千言万语总之新的哪吒有新的命运如果我曾是哪吒我们也曾是哪吒希望长大了拥有了自身力量的我们也去创造更好的命运吧
钒,5,2019-07-26 16:54:01,他是我儿看完电影想起李靖夫妇就想哭这几年爆款动画电影最佳整体非常流畅想象力丰富动作戏流畅虽然也有些烂俗的笑点但是还是有很多创新的地方人物塑造鲜明很好的把控了各个人物看完了仍记忆犹新矛盾点也控制的很好社会舆论的导向影响个人命运论家族与责任主题虽然多元但是点到了感情线写的很好人物的感情能够打动观众多亏了这扎实的剧本后半段哭成泪人结尾收的太快太草率45彩蛋设置的很调皮期待姜子牙
罗夏,3,2019-07-26 21:43:41,下映前暂不评价希望都去看
林西拿,4,2019-08-02 16:50:47,其是小孩殚LH罪的故事哪吒困境的本|是被`解@_始於太乙真人的疏忽又因父母o瑕陪伴哪吒被化槿鄣墓肢F後砀改赣蒙埔獾闹e言擅自作主延危C的到淼哪吒始K需要自面Π傩盏骋獍奖t生砭捅划作C器砼囵B目的在於提升父的A完成傅的嗔ΨD他得如同修道士般禁j甚至f出了曰诎蛇@踊督教意味的台~很奇怪哪吒得知真相後瞬g就通粤舜蟮览砥┤缑\和自我之拯救了全部人之N也恕了父母背後道理似中家庭的哲W只要子女成了功什N都好f所有怨恨都可以一P勾N
JoeyLu陆柏宇,5,2019-07-27 00:30:54,全程核能的丧味儿又硬核的哪吒不仅毁了我的童年又颠覆了我的童年真他妈的香
草原上的马,5,2019-07-29 18:57:04,哪吒实际参与制作人员超过1600人全片有5000多个镜头用了全国20多个特效团队主创团队设计了100多版哪吒的形象哪吒配音演员失声了一个月角色仅面部就有近一千个细节点不谈电影本身我只为这些数据打五星
战国客,5,2019-07-31 00:01:32,配音出戏之外一切棒棒的是真的高质量
山水烟花,5,2019-07-13 11:10:58,相信我忍住哪吒的样子你绝对会一路真香这是我第一次觉得国漫的故事真的有好好在讲无论是李靖夫妇传统意义上的严父慈母哪吒敖丙关于大义私欲之间的生死选择亦或是主题天命由我不由天我主我心都诠释的淋漓尽致细节扎实信息量丰富人物生动情绪到位甚至还有不少俏皮话和彩蛋这一次不削骨还父削肉还母的小魔童爱了爱了
韧勉,4,2019-08-01 22:57:08,老家新开的电影院三十块钱包3D就是那种邪典动画巫毒娃娃的感觉最后非常政治正确人定胜天命运要靠自我奋斗三观太正
Bn,4,2019-08-02 12:25:20,整体故事的完成度比较高包括配角塑造也比较立体讲的是偏见但却用偏见的角度把结巴娘炮做成几个主笑点三番五次的出现让人有点不舒适之外作品的态度还是紧跟时代升华了一下
书剑两无成荒堂,4,2019-07-30 23:39:57,无疑是很不错很好看的动画片啦可是是一个关于种族歧视身份认同警黑合作的故事吗主角是怎么就逆天改命了呢没看见多少个人努力完全是胎里带来的牛逼加意志的胜利这是最大的弱点几次误会太牵强全靠围观群众不明真相是其次申公豹的存在比较机械降神相比而言元始天尊甩掉了许多锅对正邪不两立天庭不偏安的解构究竟是不是主题的一部分搞得很暧昧敖丙小哥哥的故事告诉我们小朋友不能养得太听话你那么想做好孩子那很简单哇把大坏蛋申公豹杀了就好了四川口音是灵魂
看不见我,4,2019-08-01 08:44:48,有很多似曾相识的笑点令人在电影院瞬间捧腹但不能再看第二遍太乙真人的云普喜感足这个角色是贯穿全场的亮点对于娘娘腔大汉的梗比较反感出现次数过多人物造型提气但还是有种中日文化交流的感觉尤其是哪吒一摘乾坤圈变身我还以为超级赛亚人来了剧情走向没有太大波折但善与恶的探索令人耳目一新这是西方动画永远缺少的反思最后俩人都变成了手办
MoArEly,2,2019-07-25 14:56:09,一般吧你们吹过了
Flipped244,3,2019-07-27 08:53:27,制作还行配乐优秀但核心剧情总觉得像是一拳打在棉花上逻辑禁不起细推主旨和具体内容不贴群像稍差立意没有立起来看完感觉有点莫名的不舒服ps我觉得大藕霸动态没有小藕霸亮眼pps殷十娘真好啊555亲情线太好哭了ppps藕霸和敖丙的初遇蛮搞笑的不瞒你说我们藕霸其实是这部影片的搞笑担当www
